x,y,yaw
0.3399608865157475,1.5167908492424873,0.0
0.3149608861432185,1.5167908492424873,0.0
0.28996088577068946,1.5167908492424873,0.0
0.26496088539816043,1.5167908492424873,0.0
0.2399608850256314,1.5167908492424873,0.0
0.21496088465310237,1.5167908492424873,0.0
0.18996088428057334,1.5167908492424873,0.0
0.1649608839080443,1.5167908492424873,0.0
0.13996088353551528,1.5167908492424873,0.0
0.11496088316298625,1.5167908492424873,0.0
0.08996088279045722,1.5167908492424873,0.0
0.06496088241792819,1.5167908492424873,0.0
0.03996088204539916,1.5167908492424873,0.0
0.01496088167287013,1.5167908492424873,0.0
-0.0100391186996589,1.5167908492424873,0.0
-0.03503911907218793,1.5167908492424873,0.0
-0.06003911944471696,1.5167908492424873,0.0
-0.08503911981724599,1.5167908492424873,0.0
-0.11003912018977502,1.5167908492424873,0.0
-0.13503912056230405,1.5167908492424873,0.0
-0.16003912093483308,1.5167908492424873,0.0
-0.1850391213073621,1.5167908492424873,0.0
-0.21003912167989114,1.5167908492424873,0.0
-0.23503912205242017,1.5167908492424873,0.0
-0.2600391224249492,1.5167908492424873,0.0
-0.28503912279747823,1.5167908492424873,0.0
-0.31003912317000726,1.5167908492424873,0.0
-0.3350391235425363,1.5167908492424873,0.0
-0.3600391239150653,1.5167908492424873,0.0
-0.38503912428759435,1.5167908492424873,0.0
-0.4100391246601234,1.5167908492424873,0.0
-0.4350391250326524,1.5167908492424873,0.0
-0.46003912540518144,1.5167908492424873,0.0
-0.48503912577771047,1.5167908492424873,0.0
-0.5100391261502395,1.5167908492424873,0.0
-0.5350391265227685,1.5167908492424873,0.0
-0.5600391268952976,1.5167908492424873,0.0
-0.5850391272678266,1.5167908492424873,0.0
-0.6100391276403556,1.5167908492424873,0.0
-0.6350391280128846,1.5167908492424873,0.0
-0.6600391283854137,1.5167908492424873,0.0
-0.6850391287579427,1.5167908492424873,0.0
-0.7100391291304717,1.5167908492424873,0.0
-0.7350391295030008,1.5167908492424873,0.0
-0.7600391298755298,1.5167908492424873,0.0
-0.7850391302480588,1.5167908492424873,0.0
-0.8100391306205879,1.5167908492424873,0.0
-0.8350391309931169,1.5167908492424873,0.0
-0.8600391313656459,1.5167908492424873,0.0
-0.885039131738175,1.5167908492424873,0.0
-0.910039132110704,1.5167908492424873,0.0
-0.935039132483233,1.5167908492424873,0.0
-0.960039132855762,1.5167908492424873,0.0
-0.9850391332282911,1.5167908492424873,0.0
-1.01003913360082,1.5167908492424873,0.0
-1.0350391339733491,1.5167908492424873,0.0
-1.0600391343458782,1.5167908492424873,0.0
-1.0850391347184072,1.5167908492424873,0.0
-1.1100391350909362,1.5167908492424873,0.0
-1.1350391354634652,1.5167908492424873,0.0
-1.1600391358359943,1.5167908492424873,0.0
-1.1850391362085233,1.5167908492424873,0.0
-1.2100391365810523,1.5167908492424873,0.0
-1.2350391369535814,1.5167908492424873,0.0
-1.2600391373261104,1.5167908492424873,0.0
-1.2850391376986394,1.5167908492424873,0.0
-1.3100391380711685,1.5167908492424873,0.0
-1.3350391384436975,1.5167908492424873,0.0
-1.3600391388162265,1.5167908492424873,0.0
-1.3850391391887555,1.5167908492424873,0.0
-1.4100391395612846,1.5167908492424873,0.0
-1.4350391399338136,1.5167908492424873,0.0
-1.4600391403063426,1.5167908492424873,0.0
-1.4850391406788717,1.5167908492424873,0.0
-1.5100391410514007,1.5167908492424873,0.0
-1.5350391414239297,1.5167908492424873,0.0
-1.5600391417964588,1.5167908492424873,0.0
-1.5850391421689878,1.5167908492424873,0.0
-1.6100391425415168,1.5167908492424873,0.0
-1.6350391429140458,1.5167908492424873,0.0
-1.6600391432865749,1.5167908492424873,0.0
-1.685039143659104,1.5167908492424873,0.0
-1.710039144031633,1.5167908492424873,0.0
-1.735039144404162,1.5167908492424873,0.0
-1.760039144776691,1.5167908492424873,0.0
-1.78503914514922,1.5167908492424873,0.0
-1.810039145521749,1.5167908492424873,0.0
-1.835039145894278,1.5167908492424873,0.0
-1.860039146266807,1.5167908492424873,0.0
-1.8850391466393361,1.5167908492424873,0.0
-1.9100391470118652,1.5167908492424873,0.0
-1.9350391473843942,1.5167908492424873,0.0
-1.9600391477569232,1.5167908492424873,0.0
-1.9850391481294523,1.5167908492424873,0.0
-2.0100391485019813,1.5167908492424873,0.0
-2.0350391488745103,1.5167908492424873,0.0
-2.0600391492470393,1.5167908492424873,0.0
-2.0850391496195684,1.5167908492424873,0.0
-2.1100391499920974,1.5167908492424873,0.0
-2.1350391503646264,1.5167908492424873,0.0
-2.1600391507371555,1.5167908492424873,0.0
-2.1850391511096845,1.5167908492424873,0.0
-2.2100391514822135,1.5167908492424873,0.0
-2.2350391518547426,1.5167908492424873,0.0
-2.2600391522272716,1.5167908492424873,0.0
-2.2850391525998006,1.5167908492424873,0.0
-2.3100391529723296,1.5167908492424873,0.0
-2.3350391533448587,1.5167908492424873,0.0
-2.3600391537173877,1.5167908492424873,0.0
-2.3850391540899167,1.5167908492424873,0.0
-2.4100391544624458,1.5167908492424873,0.0
-2.435039154834975,1.5167908492424873,0.0
-2.460039155207504,1.5167908492424873,0.0
-2.485039155580033,1.5167908492424873,0.0
-2.510039155952562,1.5167908492424873,0.0
-2.535039156325091,1.5167908492424873,0.0
-2.56003915669762,1.5167908492424873,0.0
-2.585039157070149,1.5167908492424873,0.0
-2.610039157442678,1.5167908492424873,0.0
-2.635039157815207,1.5167908492424873,0.0
-2.660039158187736,1.5167908492424873,0.0
-2.685039158560265,1.5167908492424873,0.0
-2.710039158932794,1.5167908492424873,0.0
-2.735039159305323,1.5167908492424873,0.0
-2.760039159677852,1.5167908492424873,0.0
-2.785039160050381,1.5167908492424873,0.0
-2.8100391604229102,1.5167908492424873,0.0
-2.8350391607954393,1.5167908492424873,0.0
-2.8600391611679683,1.5167908492424873,0.0
-2.8850391615404973,1.5167908492424873,0.0
-2.9100391619130264,1.5167908492424873,0.0
-2.9350391622855554,1.5167908492424873,0.0
-2.9600391626580844,1.5167908492424873,0.0
-2.9850391630306135,1.5167908492424873,0.0
-3.0100391634031425,1.5167908492424873,0.0
-3.0350391637756715,1.5167908492424873,0.0
-3.0600391641482005,1.5167908492424873,0.0
-3.0850391645207296,1.5167908492424873,0.0
-3.1100391648932586,1.5167908492424873,0.0
-3.1350391652657876,1.5167908492424873,0.0
-3.1600391656383167,1.5167908492424873,0.0
-3.1850391660108457,1.5167908492424873,0.0
-3.2100391663833747,1.5167908492424873,0.0
-3.2350391667559038,1.5167908492424873,0.0
-3.260039167128433,1.5167908492424873,0.0
-3.285039167500962,1.5167908492424873,0.0
-3.310039167873491,1.5167908492424873,0.0
-3.33503916824602,1.5167908492424873,0.0
-3.360039168618549,1.5167908492424873,0.0
-3.385039168991078,1.5167908492424873,0.0
-3.410039169363607,1.5167908492424873,0.0
-3.435039169736136,1.5167908492424873,0.0
-3.460039170108665,1.5167908492424873,0.0
-3.485039170481194,1.5167908492424873,0.0
-3.510039170853723,1.5167908492424873,0.0
-3.535039171226252,1.5167908492424873,0.0
-3.560039171598781,1.5167908492424873,0.0
-3.58503917197131,1.5167908492424873,0.0
-3.610039172343839,1.5167908492424873,0.0
-3.6350391727163682,1.5167908492424873,0.0
-3.6600391730888973,1.5167908492424873,0.0
-3.6850391734614263,1.5167908492424873,0.0
-3.7100391738339553,1.5167908492424873,0.0
-3.7350391742064843,1.5167908492424873,0.0
-3.7600391745790134,1.5167908492424873,0.0
-3.7850391749515424,1.5167908492424873,0.0
-3.8100391753240714,1.5167908492424873,0.0
-3.8350391756966005,1.5167908492424873,0.0
-3.8600391760691295,1.5167908492424873,0.0
-3.8850391764416585,1.5167908492424873,0.0
-3.9100391768141876,1.5167900863030228,0.0
-3.9350391771867166,1.5167900863030228,0.0
-3.9600391775592456,1.5167900863030228,0.0
-3.9850391779317746,1.5167900863030228,0.0
-4.010039178304304,1.5167900863030228,0.0
-4.035039178676833,1.5167900863030228,0.0
-4.060039179049362,1.5167900863030228,0.0
-4.085039179421891,1.5167900863030228,0.0
-4.11003917979442,1.5167900863030228,0.0
-4.135039180166949,1.5167900863030228,0.0
-4.160039180539478,1.5167900863030228,0.0
-4.185039180912007,1.5167900863030228,0.0
-4.210039181284536,1.5167900863030228,0.0
-4.235039181657065,1.5167900863030228,0.0
-4.260039182029594,1.5167900863030228,0.0
-4.285039182402123,1.5167900863030228,0.0
-4.310039182774652,1.5167900863030228,0.0
-4.335039183147181,1.5167900863030228,0.0
-4.36003918351971,1.5167900863030228,0.0
-4.385039183892239,1.5167900863030228,0.0
-4.410039184264768,1.5167900863030228,0.0
-4.435039184637297,1.5167900863030228,0.0
-4.460039185009826,1.5167900863030228,0.0
-4.485039185382355,1.5167900863030228,0.0
